,district,building_type,heat_source,value,federal_state,district_type,geometry
0,"Bremen, Kreisfreie Stadt",100,0,0.5671,Bremen,Kreisfreie Städte,"POLYGON ((8.98544883728033 53.128219604492244, 8.973159790039006 53.12799072265631, 8.967188835144043 53.12414932250988, 8.948739051818961 53.12380218505865, 8.94909858703619 53.11632919311535, 8.955239295959586 53.11645126342779, 8.96173954010004 53.10910034179693, 8.968079566955566 53.10549163818365, 8.986680030822868 53.10210037231445, 8.992988586425724 53.09848022460949, 8.980709075927734 53.098251342773494, 8.974740028381348 53.09440994262707, 8.968600273132438 53.09429168701183, 8.962628364562988 53.090450286865234, 8.96403884887701 53.06058883666998, 8.970178604125977 53.06071090698242, 8.976678848266602 53.05335998535156, 8.982990264892521 53.0497398376466, 8.976849555969352 53.04962921142584, 8.97105884552002 53.04204940795904, 8.95281887054449 53.03797912597662, 8.946859359741211 53.03413009643566, 8.947210311889648 53.0266685485841, 8.940898895263672 53.03028106689453, 8.935469627380428 53.015239715576286, 8.923009872436523 53.018741607666016, 8.9170503616333 53.01488876342768, 8.89229869842535 53.01813888549799, 8.885809898376465 53.02548217773432, 8.86680889129633 53.0363006591798, 8.866428375244254 53.043762207031364, 8.860480308532715 53.039901733398494, 8.867179870605469 53.02885055541992, 8.86735820770275 53.025112152099666, 8.855069160461426 53.02487182617199, 8.849118232726994 53.02101898193365, 8.848739624023494 53.02846908569336, 8.836809158325309 53.02077102661144, 8.830479621887207 53.02437210083019, 8.818189620971793 53.024120330810604, 8.817998886108512 53.02785110473644, 8.811481475830192 53.035171508789176, 8.805329322814885 53.03504943847656, 8.792840003967342 53.03852081298834, 8.792648315429744 53.042251586914176, 8.780339241027889 53.04199218750006, 8.773809432983398 53.04930877685558, 8.773430824279899 53.05675888061529, 8.767270088195914 53.05662918090832, 8.761299133300781 53.05276870727545, 8.76149940490717 53.04904937744146, 8.75553894042963 53.045188903808594, 8.755730628967399 53.04146194458008, 8.749579429626579 53.041332244873104, 8.743229866027946 53.044921875000114, 8.737459182739201 53.03734207153332, 8.731298446655273 53.03720855712896, 8.712248802185059 53.047981262206974, 8.705711364746207 53.05529022216797, 8.711669921874943 53.05915069580084, 8.710700035095215 53.077781677246094, 8.70414924621582 53.08509063720709, 8.69798946380621 53.084960937500114, 8.691630363464412 53.08853149414068, 8.673138618469295 53.088119506835994, 8.666588783264217 53.09542846679699, 8.666389465332088 53.099151611328125, 8.672159194946346 53.10675048828125, 8.66598987579357 53.106590270996094, 8.65347957611084 53.11003112792969, 8.652680397033748 53.124931335449276, 8.63361930847168 53.13566207885742, 8.633199691772575 53.14310073852539, 8.626850128173942 53.14667892456066, 8.625838279724121 53.165290832519474, 8.613108634948844 53.17243194580084, 8.600599288940373 53.17584991455084, 8.588289260864371 53.17552947998058, 8.563289642334041 53.18233108520519, 8.544439315795955 53.189270019531364, 8.538308143615666 53.18910980224621, 8.519479751586914 53.19604110717785, 8.513139724731559 53.199588775634766, 8.500240325927678 53.21039962768549, 8.493889808654785 53.213939666748104, 8.493450164794979 53.22138214111328, 8.487110137939453 53.22492218017584, 8.486890792846793 53.22864151000982, 8.493019104003963 53.22882080078125, 8.505060195922908 53.232891082763786, 8.51754093170166 53.22951889038086, 8.52366924285883 53.22970199584961, 8.530248641967773 53.22243118286133, 8.530459403991756 53.218719482421875, 8.542758941650334 53.21905136108404, 8.555460929870662 53.21194076538086, 8.567548751831112 53.21599197387695, 8.573920249938908 53.212429046630916, 8.579648971557617 53.22003936767578, 8.585809707641715 53.22019958496105, 8.598338127136287 53.21680068969732, 8.598539352416992 53.21308135986334, 8.586639404296932 53.2053108215332, 8.581098556518668 53.19398117065441, 8.593620300292969 53.19057846069336, 8.593818664550781 53.186859130859375, 8.599969863891602 53.187011718750114, 8.60593032836914 53.19091033935547, 8.612088203430176 53.19104003906244, 8.611688613891658 53.19850158691406, 8.624018669128418 53.19881057739258, 8.629979133605957 53.20269012451172, 8.642720222473258 53.195541381835994, 8.636549949645996 53.195388793945426, 8.642919540405387 53.19182205200201, 8.655468940734977 53.18840026855469, 8.66183853149414 53.18482208251959, 8.662039756774846 53.181091308593864, 8.674390792846793 53.181388854980526, 8.674589157104606 53.17766189575201, 8.680759429931697 53.17781066894537, 8.680568695068416 53.181529998779354, 8.686738967895508 53.18167877197277, 8.698898315429688 53.18569183349604, 8.705270767211914 53.182109832763786, 8.711438179016113 53.182250976562614, 8.717420578002987 53.186119079589844, 8.729961395263729 53.18268203735363, 8.73014068603527 53.178951263427734, 8.736519813537598 53.175361633300895, 8.74269008636486 53.1754989624024, 8.743069648742619 53.16804885864252, 8.761578559875488 53.168460845947266, 8.774290084838924 53.161270141601676, 8.7804594039917 53.16141128540039, 8.780269622802734 53.165142059326286, 8.786248207092399 53.168998718261776, 8.786439895629996 53.16527175903326, 8.829590797424316 53.166198730468864, 8.842109680175895 53.1627311706543, 8.842658996582145 53.15153884887701, 8.861689567565918 53.14073944091797, 8.861869812011776 53.1370086669923, 8.898810386657715 53.137748718261776, 8.904779434204102 53.141609191894645, 8.904958724975643 53.13788223266613, 8.911120414733887 53.138000488281364, 8.923071861267147 53.14570999145519, 8.922888755798397 53.149440765380916, 8.940999031067008 53.15726089477545, 8.947138786315918 53.15737915039068, 8.953648567199707 53.150032043456974, 8.959980010986385 53.14641952514654, 8.96648025512701 53.13906097412115, 8.972628593444938 53.139190673828125, 8.978948593139705 53.135581970214844, 8.98544883728033 53.128219604492244))"
1,"Bremen, Kreisfreie Stadt",100,4,0.2714,Bremen,Kreisfreie Städte,"POLYGON ((8.98544883728033 53.128219604492244, 8.973159790039006 53.12799072265631, 8.967188835144043 53.12414932250988, 8.948739051818961 53.12380218505865, 8.94909858703619 53.11632919311535, 8.955239295959586 53.11645126342779, 8.96173954010004 53.10910034179693, 8.968079566955566 53.10549163818365, 8.986680030822868 53.10210037231445, 8.992988586425724 53.09848022460949, 8.980709075927734 53.098251342773494, 8.974740028381348 53.09440994262707, 8.968600273132438 53.09429168701183, 8.962628364562988 53.090450286865234, 8.96403884887701 53.06058883666998, 8.970178604125977 53.06071090698242, 8.976678848266602 53.05335998535156, 8.982990264892521 53.0497398376466, 8.976849555969352 53.04962921142584, 8.97105884552002 53.04204940795904, 8.95281887054449 53.03797912597662, 8.946859359741211 53.03413009643566, 8.947210311889648 53.0266685485841, 8.940898895263672 53.03028106689453, 8.935469627380428 53.015239715576286, 8.923009872436523 53.018741607666016, 8.9170503616333 53.01488876342768, 8.89229869842535 53.01813888549799, 8.885809898376465 53.02548217773432, 8.86680889129633 53.0363006591798, 8.866428375244254 53.043762207031364, 8.860480308532715 53.039901733398494, 8.867179870605469 53.02885055541992, 8.86735820770275 53.025112152099666, 8.855069160461426 53.02487182617199, 8.849118232726994 53.02101898193365, 8.848739624023494 53.02846908569336, 8.836809158325309 53.02077102661144, 8.830479621887207 53.02437210083019, 8.818189620971793 53.024120330810604, 8.817998886108512 53.02785110473644, 8.811481475830192 53.035171508789176, 8.805329322814885 53.03504943847656, 8.792840003967342 53.03852081298834, 8.792648315429744 53.042251586914176, 8.780339241027889 53.04199218750006, 8.773809432983398 53.04930877685558, 8.773430824279899 53.05675888061529, 8.767270088195914 53.05662918090832, 8.761299133300781 53.05276870727545, 8.76149940490717 53.04904937744146, 8.75553894042963 53.045188903808594, 8.755730628967399 53.04146194458008, 8.749579429626579 53.041332244873104, 8.743229866027946 53.044921875000114, 8.737459182739201 53.03734207153332, 8.731298446655273 53.03720855712896, 8.712248802185059 53.047981262206974, 8.705711364746207 53.05529022216797, 8.711669921874943 53.05915069580084, 8.710700035095215 53.077781677246094, 8.70414924621582 53.08509063720709, 8.69798946380621 53.084960937500114, 8.691630363464412 53.08853149414068, 8.673138618469295 53.088119506835994, 8.666588783264217 53.09542846679699, 8.666389465332088 53.099151611328125, 8.672159194946346 53.10675048828125, 8.66598987579357 53.106590270996094, 8.65347957611084 53.11003112792969, 8.652680397033748 53.124931335449276, 8.63361930847168 53.13566207885742, 8.633199691772575 53.14310073852539, 8.626850128173942 53.14667892456066, 8.625838279724121 53.165290832519474, 8.613108634948844 53.17243194580084, 8.600599288940373 53.17584991455084, 8.588289260864371 53.17552947998058, 8.563289642334041 53.18233108520519, 8.544439315795955 53.189270019531364, 8.538308143615666 53.18910980224621, 8.519479751586914 53.19604110717785, 8.513139724731559 53.199588775634766, 8.500240325927678 53.21039962768549, 8.493889808654785 53.213939666748104, 8.493450164794979 53.22138214111328, 8.487110137939453 53.22492218017584, 8.486890792846793 53.22864151000982, 8.493019104003963 53.22882080078125, 8.505060195922908 53.232891082763786, 8.51754093170166 53.22951889038086, 8.52366924285883 53.22970199584961, 8.530248641967773 53.22243118286133, 8.530459403991756 53.218719482421875, 8.542758941650334 53.21905136108404, 8.555460929870662 53.21194076538086, 8.567548751831112 53.21599197387695, 8.573920249938908 53.212429046630916, 8.579648971557617 53.22003936767578, 8.585809707641715 53.22019958496105, 8.598338127136287 53.21680068969732, 8.598539352416992 53.21308135986334, 8.586639404296932 53.2053108215332, 8.581098556518668 53.19398117065441, 8.593620300292969 53.19057846069336, 8.593818664550781 53.186859130859375, 8.599969863891602 53.187011718750114, 8.60593032836914 53.19091033935547, 8.612088203430176 53.19104003906244, 8.611688613891658 53.19850158691406, 8.624018669128418 53.19881057739258, 8.629979133605957 53.20269012451172, 8.642720222473258 53.195541381835994, 8.636549949645996 53.195388793945426, 8.642919540405387 53.19182205200201, 8.655468940734977 53.18840026855469, 8.66183853149414 53.18482208251959, 8.662039756774846 53.181091308593864, 8.674390792846793 53.181388854980526, 8.674589157104606 53.17766189575201, 8.680759429931697 53.17781066894537, 8.680568695068416 53.181529998779354, 8.686738967895508 53.18167877197277, 8.698898315429688 53.18569183349604, 8.705270767211914 53.182109832763786, 8.711438179016113 53.182250976562614, 8.717420578002987 53.186119079589844, 8.729961395263729 53.18268203735363, 8.73014068603527 53.178951263427734, 8.736519813537598 53.175361633300895, 8.74269008636486 53.1754989624024, 8.743069648742619 53.16804885864252, 8.761578559875488 53.168460845947266, 8.774290084838924 53.161270141601676, 8.7804594039917 53.16141128540039, 8.780269622802734 53.165142059326286, 8.786248207092399 53.168998718261776, 8.786439895629996 53.16527175903326, 8.829590797424316 53.166198730468864, 8.842109680175895 53.1627311706543, 8.842658996582145 53.15153884887701, 8.861689567565918 53.14073944091797, 8.861869812011776 53.1370086669923, 8.898810386657715 53.137748718261776, 8.904779434204102 53.141609191894645, 8.904958724975643 53.13788223266613, 8.911120414733887 53.138000488281364, 8.923071861267147 53.14570999145519, 8.922888755798397 53.149440765380916, 8.940999031067008 53.15726089477545, 8.947138786315918 53.15737915039068, 8.953648567199707 53.150032043456974, 8.959980010986385 53.14641952514654, 8.96648025512701 53.13906097412115, 8.972628593444938 53.139190673828125, 8.978948593139705 53.135581970214844, 8.98544883728033 53.128219604492244))"
2,"Bremen, Kreisfreie Stadt",100,2,0.4151,Bremen,Kreisfreie Städte,"POLYGON ((8.98544883728033 53.128219604492244, 8.973159790039006 53.12799072265631, 8.967188835144043 53.12414932250988, 8.948739051818961 53.12380218505865, 8.94909858703619 53.11632919311535, 8.955239295959586 53.11645126342779, 8.96173954010004 53.10910034179693, 8.968079566955566 53.10549163818365, 8.986680030822868 53.10210037231445, 8.992988586425724 53.09848022460949, 8.980709075927734 53.098251342773494, 8.974740028381348 53.09440994262707, 8.968600273132438 53.09429168701183, 8.962628364562988 53.090450286865234, 8.96403884887701 53.06058883666998, 8.970178604125977 53.06071090698242, 8.976678848266602 53.05335998535156, 8.982990264892521 53.0497398376466, 8.976849555969352 53.04962921142584, 8.97105884552002 53.04204940795904, 8.95281887054449 53.03797912597662, 8.946859359741211 53.03413009643566, 8.947210311889648 53.0266685485841, 8.940898895263672 53.03028106689453, 8.935469627380428 53.015239715576286, 8.923009872436523 53.018741607666016, 8.9170503616333 53.01488876342768, 8.89229869842535 53.01813888549799, 8.885809898376465 53.02548217773432, 8.86680889129633 53.0363006591798, 8.866428375244254 53.043762207031364, 8.860480308532715 53.039901733398494, 8.867179870605469 53.02885055541992, 8.86735820770275 53.025112152099666, 8.855069160461426 53.02487182617199, 8.849118232726994 53.02101898193365, 8.848739624023494 53.02846908569336, 8.836809158325309 53.02077102661144, 8.830479621887207 53.02437210083019, 8.818189620971793 53.024120330810604, 8.817998886108512 53.02785110473644, 8.811481475830192 53.035171508789176, 8.805329322814885 53.03504943847656, 8.792840003967342 53.03852081298834, 8.792648315429744 53.042251586914176, 8.780339241027889 53.04199218750006, 8.773809432983398 53.04930877685558, 8.773430824279899 53.05675888061529, 8.767270088195914 53.05662918090832, 8.761299133300781 53.05276870727545, 8.76149940490717 53.04904937744146, 8.75553894042963 53.045188903808594, 8.755730628967399 53.04146194458008, 8.749579429626579 53.041332244873104, 8.743229866027946 53.044921875000114, 8.737459182739201 53.03734207153332, 8.731298446655273 53.03720855712896, 8.712248802185059 53.047981262206974, 8.705711364746207 53.05529022216797, 8.711669921874943 53.05915069580084, 8.710700035095215 53.077781677246094, 8.70414924621582 53.08509063720709, 8.69798946380621 53.084960937500114, 8.691630363464412 53.08853149414068, 8.673138618469295 53.088119506835994, 8.666588783264217 53.09542846679699, 8.666389465332088 53.099151611328125, 8.672159194946346 53.10675048828125, 8.66598987579357 53.106590270996094, 8.65347957611084 53.11003112792969, 8.652680397033748 53.124931335449276, 8.63361930847168 53.13566207885742, 8.633199691772575 53.14310073852539, 8.626850128173942 53.14667892456066, 8.625838279724121 53.165290832519474, 8.613108634948844 53.17243194580084, 8.600599288940373 53.17584991455084, 8.588289260864371 53.17552947998058, 8.563289642334041 53.18233108520519, 8.544439315795955 53.189270019531364, 8.538308143615666 53.18910980224621, 8.519479751586914 53.19604110717785, 8.513139724731559 53.199588775634766, 8.500240325927678 53.21039962768549, 8.493889808654785 53.213939666748104, 8.493450164794979 53.22138214111328, 8.487110137939453 53.22492218017584, 8.486890792846793 53.22864151000982, 8.493019104003963 53.22882080078125, 8.505060195922908 53.232891082763786, 8.51754093170166 53.22951889038086, 8.52366924285883 53.22970199584961, 8.530248641967773 53.22243118286133, 8.530459403991756 53.218719482421875, 8.542758941650334 53.21905136108404, 8.555460929870662 53.21194076538086, 8.567548751831112 53.21599197387695, 8.573920249938908 53.212429046630916, 8.579648971557617 53.22003936767578, 8.585809707641715 53.22019958496105, 8.598338127136287 53.21680068969732, 8.598539352416992 53.21308135986334, 8.586639404296932 53.2053108215332, 8.581098556518668 53.19398117065441, 8.593620300292969 53.19057846069336, 8.593818664550781 53.186859130859375, 8.599969863891602 53.187011718750114, 8.60593032836914 53.19091033935547, 8.612088203430176 53.19104003906244, 8.611688613891658 53.19850158691406, 8.624018669128418 53.19881057739258, 8.629979133605957 53.20269012451172, 8.642720222473258 53.195541381835994, 8.636549949645996 53.195388793945426, 8.642919540405387 53.19182205200201, 8.655468940734977 53.18840026855469, 8.66183853149414 53.18482208251959, 8.662039756774846 53.181091308593864, 8.674390792846793 53.181388854980526, 8.674589157104606 53.17766189575201, 8.680759429931697 53.17781066894537, 8.680568695068416 53.181529998779354, 8.686738967895508 53.18167877197277, 8.698898315429688 53.18569183349604, 8.705270767211914 53.182109832763786, 8.711438179016113 53.182250976562614, 8.717420578002987 53.186119079589844, 8.729961395263729 53.18268203735363, 8.73014068603527 53.178951263427734, 8.736519813537598 53.175361633300895, 8.74269008636486 53.1754989624024, 8.743069648742619 53.16804885864252, 8.761578559875488 53.168460845947266, 8.774290084838924 53.161270141601676, 8.7804594039917 53.16141128540039, 8.780269622802734 53.165142059326286, 8.786248207092399 53.168998718261776, 8.786439895629996 53.16527175903326, 8.829590797424316 53.166198730468864, 8.842109680175895 53.1627311706543, 8.842658996582145 53.15153884887701, 8.861689567565918 53.14073944091797, 8.861869812011776 53.1370086669923, 8.898810386657715 53.137748718261776, 8.904779434204102 53.141609191894645, 8.904958724975643 53.13788223266613, 8.911120414733887 53.138000488281364, 8.923071861267147 53.14570999145519, 8.922888755798397 53.149440765380916, 8.940999031067008 53.15726089477545, 8.947138786315918 53.15737915039068, 8.953648567199707 53.150032043456974, 8.959980010986385 53.14641952514654, 8.96648025512701 53.13906097412115, 8.972628593444938 53.139190673828125, 8.978948593139705 53.135581970214844, 8.98544883728033 53.128219604492244))"
3,"Bremen, Kreisfreie Stadt",100,3,0.1789,Bremen,Kreisfreie Städte,"POLYGON ((8.98544883728033 53.128219604492244, 8.973159790039006 53.12799072265631, 8.967188835144043 53.12414932250988, 8.948739051818961 53.12380218505865, 8.94909858703619 53.11632919311535, 8.955239295959586 53.11645126342779, 8.96173954010004 53.10910034179693, 8.968079566955566 53.10549163818365, 8.986680030822868 53.10210037231445, 8.992988586425724 53.09848022460949, 8.980709075927734 53.098251342773494, 8.974740028381348 53.09440994262707, 8.968600273132438 53.09429168701183, 8.962628364562988 53.090450286865234, 8.96403884887701 53.06058883666998, 8.970178604125977 53.06071090698242, 8.976678848266602 53.05335998535156, 8.982990264892521 53.0497398376466, 8.976849555969352 53.04962921142584, 8.97105884552002 53.04204940795904, 8.95281887054449 53.03797912597662, 8.946859359741211 53.03413009643566, 8.947210311889648 53.0266685485841, 8.940898895263672 53.03028106689453, 8.935469627380428 53.015239715576286, 8.923009872436523 53.018741607666016, 8.9170503616333 53.01488876342768, 8.89229869842535 53.01813888549799, 8.885809898376465 53.02548217773432, 8.86680889129633 53.0363006591798, 8.866428375244254 53.043762207031364, 8.860480308532715 53.039901733398494, 8.867179870605469 53.02885055541992, 8.86735820770275 53.025112152099666, 8.855069160461426 53.02487182617199, 8.849118232726994 53.02101898193365, 8.848739624023494 53.02846908569336, 8.836809158325309 53.02077102661144, 8.830479621887207 53.02437210083019, 8.818189620971793 53.024120330810604, 8.817998886108512 53.02785110473644, 8.811481475830192 53.035171508789176, 8.805329322814885 53.03504943847656, 8.792840003967342 53.03852081298834, 8.792648315429744 53.042251586914176, 8.780339241027889 53.04199218750006, 8.773809432983398 53.04930877685558, 8.773430824279899 53.05675888061529, 8.767270088195914 53.05662918090832, 8.761299133300781 53.05276870727545, 8.76149940490717 53.04904937744146, 8.75553894042963 53.045188903808594, 8.755730628967399 53.04146194458008, 8.749579429626579 53.041332244873104, 8.743229866027946 53.044921875000114, 8.737459182739201 53.03734207153332, 8.731298446655273 53.03720855712896, 8.712248802185059 53.047981262206974, 8.705711364746207 53.05529022216797, 8.711669921874943 53.05915069580084, 8.710700035095215 53.077781677246094, 8.70414924621582 53.08509063720709, 8.69798946380621 53.084960937500114, 8.691630363464412 53.08853149414068, 8.673138618469295 53.088119506835994, 8.666588783264217 53.09542846679699, 8.666389465332088 53.099151611328125, 8.672159194946346 53.10675048828125, 8.66598987579357 53.106590270996094, 8.65347957611084 53.11003112792969, 8.652680397033748 53.124931335449276, 8.63361930847168 53.13566207885742, 8.633199691772575 53.14310073852539, 8.626850128173942 53.14667892456066, 8.625838279724121 53.165290832519474, 8.613108634948844 53.17243194580084, 8.600599288940373 53.17584991455084, 8.588289260864371 53.17552947998058, 8.563289642334041 53.18233108520519, 8.544439315795955 53.189270019531364, 8.538308143615666 53.18910980224621, 8.519479751586914 53.19604110717785, 8.513139724731559 53.199588775634766, 8.500240325927678 53.21039962768549, 8.493889808654785 53.213939666748104, 8.493450164794979 53.22138214111328, 8.487110137939453 53.22492218017584, 8.486890792846793 53.22864151000982, 8.493019104003963 53.22882080078125, 8.505060195922908 53.232891082763786, 8.51754093170166 53.22951889038086, 8.52366924285883 53.22970199584961, 8.530248641967773 53.22243118286133, 8.530459403991756 53.218719482421875, 8.542758941650334 53.21905136108404, 8.555460929870662 53.21194076538086, 8.567548751831112 53.21599197387695, 8.573920249938908 53.212429046630916, 8.579648971557617 53.22003936767578, 8.585809707641715 53.22019958496105, 8.598338127136287 53.21680068969732, 8.598539352416992 53.21308135986334, 8.586639404296932 53.2053108215332, 8.581098556518668 53.19398117065441, 8.593620300292969 53.19057846069336, 8.593818664550781 53.186859130859375, 8.599969863891602 53.187011718750114, 8.60593032836914 53.19091033935547, 8.612088203430176 53.19104003906244, 8.611688613891658 53.19850158691406, 8.624018669128418 53.19881057739258, 8.629979133605957 53.20269012451172, 8.642720222473258 53.195541381835994, 8.636549949645996 53.195388793945426, 8.642919540405387 53.19182205200201, 8.655468940734977 53.18840026855469, 8.66183853149414 53.18482208251959, 8.662039756774846 53.181091308593864, 8.674390792846793 53.181388854980526, 8.674589157104606 53.17766189575201, 8.680759429931697 53.17781066894537, 8.680568695068416 53.181529998779354, 8.686738967895508 53.18167877197277, 8.698898315429688 53.18569183349604, 8.705270767211914 53.182109832763786, 8.711438179016113 53.182250976562614, 8.717420578002987 53.186119079589844, 8.729961395263729 53.18268203735363, 8.73014068603527 53.178951263427734, 8.736519813537598 53.175361633300895, 8.74269008636486 53.1754989624024, 8.743069648742619 53.16804885864252, 8.761578559875488 53.168460845947266, 8.774290084838924 53.161270141601676, 8.7804594039917 53.16141128540039, 8.780269622802734 53.165142059326286, 8.786248207092399 53.168998718261776, 8.786439895629996 53.16527175903326, 8.829590797424316 53.166198730468864, 8.842109680175895 53.1627311706543, 8.842658996582145 53.15153884887701, 8.861689567565918 53.14073944091797, 8.861869812011776 53.1370086669923, 8.898810386657715 53.137748718261776, 8.904779434204102 53.141609191894645, 8.904958724975643 53.13788223266613, 8.911120414733887 53.138000488281364, 8.923071861267147 53.14570999145519, 8.922888755798397 53.149440765380916, 8.940999031067008 53.15726089477545, 8.947138786315918 53.15737915039068, 8.953648567199707 53.150032043456974, 8.959980010986385 53.14641952514654, 8.96648025512701 53.13906097412115, 8.972628593444938 53.139190673828125, 8.978948593139705 53.135581970214844, 8.98544883728033 53.128219604492244))"
4,"Bremen, Kreisfreie Stadt",100,1,0.3766,Bremen,Kreisfreie Städte,"POLYGON ((8.98544883728033 53.128219604492244, 8.973159790039006 53.12799072265631, 8.967188835144043 53.12414932250988, 8.948739051818961 53.12380218505865, 8.94909858703619 53.11632919311535, 8.955239295959586 53.11645126342779, 8.96173954010004 53.10910034179693, 8.968079566955566 53.10549163818365, 8.986680030822868 53.10210037231445, 8.992988586425724 53.09848022460949, 8.980709075927734 53.098251342773494, 8.974740028381348 53.09440994262707, 8.968600273132438 53.09429168701183, 8.962628364562988 53.090450286865234, 8.96403884887701 53.06058883666998, 8.970178604125977 53.06071090698242, 8.976678848266602 53.05335998535156, 8.982990264892521 53.0497398376466, 8.976849555969352 53.04962921142584, 8.97105884552002 53.04204940795904, 8.95281887054449 53.03797912597662, 8.946859359741211 53.03413009643566, 8.947210311889648 53.0266685485841, 8.940898895263672 53.03028106689453, 8.935469627380428 53.015239715576286, 8.923009872436523 53.018741607666016, 8.9170503616333 53.01488876342768, 8.89229869842535 53.01813888549799, 8.885809898376465 53.02548217773432, 8.86680889129633 53.0363006591798, 8.866428375244254 53.043762207031364, 8.860480308532715 53.039901733398494, 8.867179870605469 53.02885055541992, 8.86735820770275 53.025112152099666, 8.855069160461426 53.02487182617199, 8.849118232726994 53.02101898193365, 8.848739624023494 53.02846908569336, 8.836809158325309 53.02077102661144, 8.830479621887207 53.02437210083019, 8.818189620971793 53.024120330810604, 8.817998886108512 53.02785110473644, 8.811481475830192 53.035171508789176, 8.805329322814885 53.03504943847656, 8.792840003967342 53.03852081298834, 8.792648315429744 53.042251586914176, 8.780339241027889 53.04199218750006, 8.773809432983398 53.04930877685558, 8.773430824279899 53.05675888061529, 8.767270088195914 53.05662918090832, 8.761299133300781 53.05276870727545, 8.76149940490717 53.04904937744146, 8.75553894042963 53.045188903808594, 8.755730628967399 53.04146194458008, 8.749579429626579 53.041332244873104, 8.743229866027946 53.044921875000114, 8.737459182739201 53.03734207153332, 8.731298446655273 53.03720855712896, 8.712248802185059 53.047981262206974, 8.705711364746207 53.05529022216797, 8.711669921874943 53.05915069580084, 8.710700035095215 53.077781677246094, 8.70414924621582 53.08509063720709, 8.69798946380621 53.084960937500114, 8.691630363464412 53.08853149414068, 8.673138618469295 53.088119506835994, 8.666588783264217 53.09542846679699, 8.666389465332088 53.099151611328125, 8.672159194946346 53.10675048828125, 8.66598987579357 53.106590270996094, 8.65347957611084 53.11003112792969, 8.652680397033748 53.124931335449276, 8.63361930847168 53.13566207885742, 8.633199691772575 53.14310073852539, 8.626850128173942 53.14667892456066, 8.625838279724121 53.165290832519474, 8.613108634948844 53.17243194580084, 8.600599288940373 53.17584991455084, 8.588289260864371 53.17552947998058, 8.563289642334041 53.18233108520519, 8.544439315795955 53.189270019531364, 8.538308143615666 53.18910980224621, 8.519479751586914 53.19604110717785, 8.513139724731559 53.199588775634766, 8.500240325927678 53.21039962768549, 8.493889808654785 53.213939666748104, 8.493450164794979 53.22138214111328, 8.487110137939453 53.22492218017584, 8.486890792846793 53.22864151000982, 8.493019104003963 53.22882080078125, 8.505060195922908 53.232891082763786, 8.51754093170166 53.22951889038086, 8.52366924285883 53.22970199584961, 8.530248641967773 53.22243118286133, 8.530459403991756 53.218719482421875, 8.542758941650334 53.21905136108404, 8.555460929870662 53.21194076538086, 8.567548751831112 53.21599197387695, 8.573920249938908 53.212429046630916, 8.579648971557617 53.22003936767578, 8.585809707641715 53.22019958496105, 8.598338127136287 53.21680068969732, 8.598539352416992 53.21308135986334, 8.586639404296932 53.2053108215332, 8.581098556518668 53.19398117065441, 8.593620300292969 53.19057846069336, 8.593818664550781 53.186859130859375, 8.599969863891602 53.187011718750114, 8.60593032836914 53.19091033935547, 8.612088203430176 53.19104003906244, 8.611688613891658 53.19850158691406, 8.624018669128418 53.19881057739258, 8.629979133605957 53.20269012451172, 8.642720222473258 53.195541381835994, 8.636549949645996 53.195388793945426, 8.642919540405387 53.19182205200201, 8.655468940734977 53.18840026855469, 8.66183853149414 53.18482208251959, 8.662039756774846 53.181091308593864, 8.674390792846793 53.181388854980526, 8.674589157104606 53.17766189575201, 8.680759429931697 53.17781066894537, 8.680568695068416 53.181529998779354, 8.686738967895508 53.18167877197277, 8.698898315429688 53.18569183349604, 8.705270767211914 53.182109832763786, 8.711438179016113 53.182250976562614, 8.717420578002987 53.186119079589844, 8.729961395263729 53.18268203735363, 8.73014068603527 53.178951263427734, 8.736519813537598 53.175361633300895, 8.74269008636486 53.1754989624024, 8.743069648742619 53.16804885864252, 8.761578559875488 53.168460845947266, 8.774290084838924 53.161270141601676, 8.7804594039917 53.16141128540039, 8.780269622802734 53.165142059326286, 8.786248207092399 53.168998718261776, 8.786439895629996 53.16527175903326, 8.829590797424316 53.166198730468864, 8.842109680175895 53.1627311706543, 8.842658996582145 53.15153884887701, 8.861689567565918 53.14073944091797, 8.861869812011776 53.1370086669923, 8.898810386657715 53.137748718261776, 8.904779434204102 53.141609191894645, 8.904958724975643 53.13788223266613, 8.911120414733887 53.138000488281364, 8.923071861267147 53.14570999145519, 8.922888755798397 53.149440765380916, 8.940999031067008 53.15726089477545, 8.947138786315918 53.15737915039068, 8.953648567199707 53.150032043456974, 8.959980010986385 53.14641952514654, 8.96648025512701 53.13906097412115, 8.972628593444938 53.139190673828125, 8.978948593139705 53.135581970214844, 8.98544883728033 53.128219604492244))"
